Age,Workclass,Fnlwgt,Education,Education_Num,Marital_Status,Occupation,Relationship,Race,Sex,Capital_Gain,Capital_Loss,Hours_Per_Week,Native_Country,Result
41,rivate,342164, Some-college,10, Divorced,ales, Not-in-family, White, Female,0,0,15,nited-States, <=50K
21,rivate,176356, Assoc-acdm,12, Never-married,dm-clerical, Own-child, White, Female,0,0,20,nited-States, <=50K
23,rivate,133239, Assoc-voc,11, Never-married,ech-support, Not-in-family, White, Female,0,0,40,nited-States, <=50K
26,ederal-gov,169101, Some-college,10, Never-married,ech-support, Own-child, White, Female,0,0,40,nited-States, <=50K
33,rivate,159442, Bachelors,13, Married-civ-spouse,ther-service, Wife, White, Female,0,0,40,nited-States, <=50K
24,rivate,174461, Some-college,10, Never-married,xec-managerial, Own-child, White, Female,0,0,45,nited-States, <=50K
43,rivate,361280, 10th,6, Married-civ-spouse,raft-repair, Husband, Asian-Pac-Islander, Male,0,0,42,hina, <=50K
52,tate-gov,447579, HS-grad,9, Divorced,dm-clerical, Not-in-family, White, Female,0,0,40,ngland, <=50K
27,,308995, Some-college,10, Divorced,, Own-child, Black, Female,0,0,40,nited-States, <=50K
61,rivate,248448, 7th-8th,4, Divorced,ther-service, Unmarried, White, Female,0,0,40,nited-States, <=50K
35,rivate,161141, HS-grad,9, Married-civ-spouse,achine-op-inspct, Husband, White, Male,0,0,40,nited-States, <=50K
35,rivate,212465, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, >50K
45,elf-emp-inc,170871, HS-grad,9, Married-civ-spouse,xec-managerial, Husband, White, Male,15024,0,55,nited-States, >50K
43,ocal-gov,233865, HS-grad,9, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,40,nited-States, >50K
51,rivate,163052, HS-grad,9, Married-civ-spouse,rotective-serv, Husband, White, Male,0,0,40,nited-States, >50K
35,rivate,348690, Bachelors,13, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,40,nited-States, <=50K
47,ederal-gov,34845, Bachelors,13, Married-civ-spouse,dm-clerical, Husband, White, Male,0,0,45,ermany, >50K
22,rivate,206861, Some-college,10, Never-married,dm-clerical, Own-child, White, Male,0,0,40,nited-States, <=50K
49,elf-emp-inc,349230, Assoc-voc,11, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,60,nited-States, >50K
20,rivate,130840, HS-grad,9, Never-married,raft-repair, Own-child, White, Male,0,0,20,nited-States, <=50K
19,rivate,415354, 10th,6, Divorced,ther-service, Not-in-family, White, Female,0,0,40,nited-States, <=50K
27,rivate,132191, HS-grad,9, Never-married,raft-repair, Not-in-family, White, Male,0,0,40,nited-States, <=50K
42,rivate,202466, Assoc-acdm,12, Divorced,rof-specialty, Unmarried, White, Female,0,0,45,nited-States, <=50K
27,,224421, Some-college,10, Divorced,, Own-child, White, Male,0,0,40,nited-States, <=50K
23,elf-emp-not-inc,236804, Some-college,10, Never-married,arming-fishing, Own-child, White, Male,0,0,35,nited-States, <=50K
20,rivate,107658, Some-college,10, Never-married,ech-support, Not-in-family, White, Female,0,0,10,nited-States, <=50K
47,rivate,102771, HS-grad,9, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,50,nited-States, <=50K
17,rivate,221403, 12th,8, Never-married,ther-service, Own-child, Black, Male,0,0,18,nited-States, <=50K
76,,211574, 10th,6, Married-civ-spouse,, Husband, White, Male,0,0,1,nited-States, <=50K
39,rivate,52645, Some-college,10, Divorced,ales, Unmarried, White, Female,0,0,40,nited-States, <=50K
25,rivate,276310, 9th,5, Married-civ-spouse,achine-op-inspct, Husband, White, Male,0,0,40,exico, <=50K
31,rivate,134613, Assoc-voc,11, Married-civ-spouse,xec-managerial, Wife, Black, Female,0,0,43,nited-States, <=50K
44,rivate,215479, HS-grad,9, Divorced,ransport-moving, Not-in-family, Black, Male,0,0,20,aiti, <=50K
53,rivate,266529, Assoc-voc,11, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,40,nited-States, >50K
34,rivate,265807, Some-college,10, Separated,raft-repair, Not-in-family, White, Male,0,0,45,nited-States, <=50K
45,elf-emp-not-inc,67716, Some-college,10, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,60,nited-States, <=50K
34,rivate,178951, HS-grad,9, Married-civ-spouse,ales, Husband, White, Male,0,0,45,nited-States, <=50K
35,rivate,241126, Masters,14, Married-civ-spouse,ales, Husband, White, Male,0,0,40,nited-States, >50K
36,rivate,176544, Some-college,10, Never-married,ther-service, Not-in-family, White, Male,0,0,48,nited-States, <=50K
45,rivate,169180, Some-college,10, Widowed,ther-service, Unmarried, White, Female,0,0,45,nited-States, <=50K
37,elf-emp-not-inc,282461, Some-college,10, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,60,nited-States, <=50K
53,rivate,157069, Assoc-acdm,12, Married-civ-spouse,achine-op-inspct, Husband, White, Male,0,0,40,nited-States, >50K
35,rivate,99357, Masters,14, Married-civ-spouse,rof-specialty, Wife, White, Female,15024,0,50,nited-States, >50K
38,elf-emp-not-inc,414991, HS-grad,9, Married-civ-spouse,achine-op-inspct, Husband, White, Male,0,0,70,, <=50K
65,elf-emp-inc,338316, Some-college,10, Married-civ-spouse,ales, Husband, White, Male,0,0,40,nited-States, <=50K
49,elf-emp-not-inc,59612, 10th,6, Divorced,arming-fishing, Unmarried, White, Male,0,0,70,nited-States, <=50K
24,rivate,220426, HS-grad,9, Never-married,andlers-cleaners, Not-in-family, White, Male,0,0,40,nited-States, <=50K
54,rivate,115912, Some-college,10, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
17,rivate,27032, 10th,6, Never-married,ales, Own-child, White, Female,0,0,12,nited-States, <=50K
19,rivate,170720, 12th,8, Never-married,ther-service, Own-child, White, Male,0,0,16,nited-States, <=50K
60,rivate,183162, HS-grad,9, Widowed,achine-op-inspct, Not-in-family, White, Female,0,0,40,nited-States, <=50K
46,rivate,192360, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,35,nited-States, >50K
78,,165694, Masters,14, Widowed,, Not-in-family, White, Female,0,0,15,nited-States, <=50K
26,rivate,128553, Some-college,10, Never-married,xec-managerial, Own-child, Black, Female,0,0,40,nited-States, <=50K
58,rivate,209423, 1st-4th,2, Married-civ-spouse,ther-service, Husband, White, Male,0,0,38,uba, <=50K
37,elf-emp-not-inc,121510, HS-grad,9, Divorced,xec-managerial, Unmarried, White, Male,0,0,55,nited-States, <=50K
41,rivate,93793, Masters,14, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,38,nited-States, >50K
30,rivate,133602, Bachelors,13, Divorced,xec-managerial, Not-in-family, White, Male,0,0,40,nited-States, <=50K
19,rivate,391329, Some-college,10, Never-married,dm-clerical, Not-in-family, White, Female,0,0,30,nited-States, <=50K
48,rivate,96359, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,60,reece, >50K
22,rivate,203894, Some-college,10, Never-married,ransport-moving, Not-in-family, White, Female,0,0,24,nited-States, <=50K
50,rivate,196193, Masters,14, Married-spouse-absent,rof-specialty, Other-relative, White, Male,0,0,60,, <=50K
25,rivate,195994, 1st-4th,2, Never-married,riv-house-serv, Not-in-family, White, Female,0,0,40,uatemala, <=50K
18,rivate,50879, 10th,6, Never-married,ther-service, Own-child, White, Male,0,0,6,nited-States, <=50K
21,rivate,186849, HS-grad,9, Never-married,andlers-cleaners, Own-child, White, Male,0,0,40,nited-States, <=50K
47,rivate,201127, Some-college,10, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,50,nited-States, <=50K
33,rivate,110998, HS-grad,9, Never-married,ther-service, Other-relative, Amer-Indian-Eskimo, Female,0,0,36,nited-States, <=50K
39,rivate,190466, HS-grad,9, Divorced,raft-repair, Own-child, White, Male,2174,0,40,nited-States, <=50K
67,elf-emp-not-inc,173935, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,8,nited-States, >50K
19,rivate,167140, Some-college,10, Never-married,ther-service, Own-child, White, Male,0,1602,24,nited-States, <=50K
18,rivate,110230, 10th,6, Never-married,ther-service, Own-child, White, Male,0,0,11,nited-States, <=50K
36,rivate,287658, HS-grad,9, Never-married,dm-clerical, Own-child, Black, Male,0,0,40,nited-States, <=50K
23,rivate,224954, Some-college,10, Never-married,achine-op-inspct, Own-child, White, Male,0,0,25,nited-States, <=50K
25,,394820, Some-college,10, Separated,, Unmarried, White, Female,0,0,20,nited-States, <=50K
40,rivate,37618, Some-college,10, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,, <=50K
73,elf-emp-not-inc,29306, HS-grad,9, Married-civ-spouse,arming-fishing, Husband, White, Male,0,0,40,nited-States, <=50K
35,rivate,37314, Some-college,10, Married-civ-spouse,raft-repair, Husband, White, Male,5013,0,40,nited-States, <=50K
31,rivate,420749, Assoc-acdm,12, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, >50K
20,rivate,482732, 10th,6, Never-married,achine-op-inspct, Not-in-family, White, Male,0,0,40,nited-States, <=50K
20,rivate,206215, HS-grad,9, Never-married,dm-clerical, Own-child, White, Female,0,0,40,nited-States, <=50K
27,rivate,101364, HS-grad,9, Married-civ-spouse,andlers-cleaners, Husband, White, Male,0,0,40,exico, <=50K
66,elf-emp-inc,185369, 10th,6, Married-civ-spouse,ales, Husband, White, Male,0,0,30,nited-States, <=50K
66,rivate,216856, Masters,14, Married-civ-spouse,ales, Husband, White, Male,0,0,50,nited-States, <=50K
64,rivate,256019, Masters,14, Never-married,rof-specialty, Not-in-family, White, Female,0,0,35,nited-States, <=50K
48,rivate,348144, Some-college,10, Divorced,ransport-moving, Not-in-family, White, Male,3325,0,53,nited-States, <=50K
24,rivate,190293, Bachelors,13, Never-married,rof-specialty, Not-in-family, White, Female,0,0,40,nited-States, <=50K
51,elf-emp-not-inc,25932, HS-grad,9, Married-civ-spouse,arming-fishing, Husband, White, Male,0,0,60,nited-States, <=50K
25,rivate,176729, Bachelors,13, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,60,nited-States, >50K
33,rivate,166961, 11th,7, Separated,ales, Own-child, White, Female,0,0,20,nited-States, <=50K
50,rivate,86373, HS-grad,9, Married-civ-spouse,achine-op-inspct, Husband, White, Male,0,0,50,nited-States, <=50K
51,rivate,320513, 7th-8th,4, Married-spouse-absent,raft-repair, Not-in-family, Black, Male,0,0,50,ominican-Republic, <=50K
34,tate-gov,190290, Bachelors,13, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,38,nited-States, >50K
41,ocal-gov,111891, 7th-8th,4, Never-married,ther-service, Unmarried, Black, Female,0,0,40,nited-States, <=50K
30,elf-emp-not-inc,45796, Some-college,10, Married-civ-spouse,achine-op-inspct, Husband, White, Male,0,0,40,nited-States, <=50K
59,rivate,108496, Some-college,10, Divorced,raft-repair, Not-in-family, White, Male,2907,0,40,nited-States, <=50K
41,elf-emp-not-inc,120539, Some-college,10, Married-civ-spouse,achine-op-inspct, Husband, White, Male,3103,0,40,nited-States, >50K
36,elf-emp-not-inc,164526, Masters,14, Never-married,ales, Not-in-family, White, Male,10520,0,45,nited-States, >50K
37,rivate,323155, 1st-4th,2, Married-civ-spouse,arming-fishing, Husband, White, Male,0,0,85,exico, <=50K
28,rivate,65389, HS-grad,9, Never-married,ther-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30,nited-States, <=50K
19,rivate,414871, HS-grad,9, Never-married,raft-repair, Own-child, White, Male,0,0,40,nited-States, <=50K
28,rivate,161607, Some-college,10, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,45,nited-States, <=50K
62,rivate,224953, 10th,6, Married-civ-spouse,achine-op-inspct, Husband, Black, Male,0,0,40,nited-States, <=50K
36,rivate,261382, Masters,14, Married-civ-spouse,ales, Husband, White, Male,15024,0,45,nited-States, >50K
58,elf-emp-not-inc,231818, 10th,6, Never-married,raft-repair, Not-in-family, White, Male,0,0,40,reece, <=50K
42,elf-emp-inc,184018, HS-grad,9, Divorced,ales, Unmarried, White, Male,1151,0,50,nited-States, <=50K
43,elf-emp-inc,133060, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
29,rivate,35032, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
32,tate-gov,304212, HS-grad,9, Never-married,xec-managerial, Not-in-family, White, Male,0,0,50,nited-States, <=50K
64,ocal-gov,50442, 9th,5, Never-married,dm-clerical, Other-relative, White, Male,0,0,40,nited-States, <=50K
39,rivate,146091, Bachelors,13, Married-civ-spouse,rof-specialty, Wife, White, Female,0,0,20,nited-States, >50K
26,rivate,267431, Bachelors,13, Never-married,ales, Own-child, Black, Female,0,0,20,nited-States, <=50K
19,rivate,121240, HS-grad,9, Never-married,ther-service, Not-in-family, White, Male,0,0,30,nited-States, <=50K
21,rivate,192572, HS-grad,9, Never-married,dm-clerical, Own-child, White, Female,0,0,45,nited-States, <=50K
32,rivate,211028, Some-college,10, Never-married,dm-clerical, Not-in-family, White, Female,0,0,40,nited-States, <=50K
30,ocal-gov,346122, Assoc-acdm,12, Married-civ-spouse,rotective-serv, Husband, White, Male,5013,0,45,nited-States, <=50K
26,rivate,202203, Bachelors,13, Never-married,dm-clerical, Other-relative, White, Female,0,0,50,nited-States, <=50K
20,rivate,159297, Some-college,10, Never-married,dm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,15,nited-States, <=50K
19,rivate,310158, Some-college,10, Never-married,ransport-moving, Own-child, White, Male,0,0,30,nited-States, <=50K
33,ederal-gov,193246, Bachelors,13, Married-civ-spouse,dm-clerical, Husband, White, Male,0,0,42,nited-States, >50K
23,rivate,200089, Some-college,10, Married-civ-spouse,raft-repair, Other-relative, White, Male,0,0,40,l-Salvador, <=50K
29,rivate,38353, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,45,nited-States, <=50K
42,rivate,76280, HS-grad,9, Married-civ-spouse,xec-managerial, Wife, White, Female,0,0,40,nited-States, <=50K
30,elf-emp-not-inc,243665, HS-grad,9, Married-civ-spouse,ales, Husband, White, Male,0,0,50,nited-States, <=50K
63,rivate,68872, HS-grad,9, Married-civ-spouse,ransport-moving, Wife, Asian-Pac-Islander, Female,0,0,20,nited-States, <=50K
34,rivate,103596, HS-grad,9, Married-civ-spouse,andlers-cleaners, Husband, White, Male,0,0,40,nited-States, <=50K
60,elf-emp-not-inc,88055, Some-college,10, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,24,nited-States, <=50K
48,rivate,186203, HS-grad,9, Married-civ-spouse,ther-service, Husband, White, Male,0,0,50,nited-States, <=50K
25,rivate,257910, Bachelors,13, Never-married,xec-managerial, Not-in-family, White, Male,0,0,50,nited-States, <=50K
27,rivate,200227, Assoc-voc,11, Married-civ-spouse,dm-clerical, Wife, Black, Female,0,0,40,nited-States, <=50K
55,elf-emp-not-inc,124975, HS-grad,9, Divorced,raft-repair, Unmarried, White, Male,27828,0,55,nited-States, >50K
32,rivate,227669, Some-college,10, Never-married,achine-op-inspct, Own-child, Black, Female,0,0,40,nited-States, <=50K
22,rivate,117210, Some-college,10, Never-married,dm-clerical, Own-child, White, Male,0,0,25,reece, <=50K
25,rivate,76144, HS-grad,9, Never-married,xec-managerial, Not-in-family, White, Male,0,0,50,nited-States, <=50K
18,rivate,98667, 11th,7, Never-married,ther-service, Own-child, White, Female,0,0,16,nited-States, <=50K
24,ocal-gov,155818, Some-college,10, Married-civ-spouse,dm-clerical, Wife, White, Female,0,0,44,nited-States, <=50K
29,rivate,283760, Bachelors,13, Never-married,xec-managerial, Not-in-family, White, Female,0,0,40,nited-States, <=50K
73,,281907, 11th,7, Married-civ-spouse,, Husband, White, Male,0,0,3,nited-States, <=50K
39,rivate,186183, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, >50K
33,elf-emp-inc,202153, Masters,14, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
57,rivate,365683, HS-grad,9, Divorced,achine-op-inspct, Not-in-family, White, Female,0,0,40,nited-States, >50K
22,rivate,187538, 10th,6, Separated,ther-service, Unmarried, White, Female,0,0,40,nited-States, <=50K
33,,209432, HS-grad,9, Separated,, Unmarried, White, Female,0,0,20,nited-States, <=50K
33,rivate,126950, HS-grad,9, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,60,nited-States, <=50K
42,rivate,110028, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
43,rivate,104660, Bachelors,13, Separated,rof-specialty, Unmarried, White, Male,0,0,45,nited-States, <=50K
57,elf-emp-not-inc,437281, Some-college,10, Married-civ-spouse,ech-support, Husband, White, Male,0,0,38,nited-States, >50K
42,rivate,259643, Masters,14, Divorced,rof-specialty, Not-in-family, White, Male,4650,0,40,nited-States, <=50K
22,rivate,217961, Some-college,10, Never-married,ransport-moving, Own-child, White, Male,0,1719,30,nited-States, <=50K
21,,134746, Some-college,10, Never-married,, Own-child, White, Female,0,0,35,nited-States, <=50K
42,elf-emp-not-inc,120539, Bachelors,13, Married-civ-spouse,ales, Husband, White, Male,0,0,50,nited-States, >50K
39,rivate,25803, Some-college,10, Married-civ-spouse,ales, Husband, White, Male,0,0,55,nited-States, <=50K
41,rivate,63596, Some-college,10, Married-civ-spouse,rof-specialty, Wife, White, Female,0,0,32,nited-States, >50K
20,ocal-gov,325493, HS-grad,9, Never-married,andlers-cleaners, Own-child, Black, Male,0,0,40,nited-States, <=50K
47,rivate,211239, Some-college,10, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
44,rivate,206686, Some-college,10, Divorced,dm-clerical, Unmarried, White, Female,0,0,40,nited-States, <=50K
29,rivate,427965, Bachelors,13, Never-married,dm-clerical, Not-in-family, Black, Female,0,0,40,nited-States, <=50K
52,rivate,218550, Some-college,10, Married-spouse-absent,dm-clerical, Not-in-family, White, Female,14084,0,16,nited-States, >50K
71,rivate,163385, Some-college,10, Widowed,ales, Not-in-family, White, Male,0,0,35,nited-States, >50K
52,rivate,124993, HS-grad,9, Never-married,raft-repair, Own-child, White, Male,0,0,55,nited-States, <=50K
36,rivate,107410, HS-grad,9, Married-civ-spouse,ales, Husband, White, Male,0,0,40,nited-States, <=50K
53,rivate,152373, Some-college,10, Divorced,raft-repair, Not-in-family, White, Male,0,0,48,nited-States, >50K
37,rivate,161226, HS-grad,9, Married-civ-spouse,ther-service, Wife, White, Female,0,0,30,nited-States, >50K
26,rivate,213799, 10th,6, Never-married,andlers-cleaners, Not-in-family, White, Male,0,0,40,nited-States, <=50K
34,rivate,204461, Bachelors,13, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,55,nited-States, >50K
35,rivate,377798, Bachelors,13, Never-married,rof-specialty, Not-in-family, White, Male,0,0,50,nited-States, >50K
20,rivate,116375, 9th,5, Never-married,ales, Own-child, White, Female,0,0,40,nited-States, <=50K
34,ocal-gov,210164, Some-college,10, Married-civ-spouse,raft-repair, Husband, White, Male,0,1740,40,nited-States, <=50K
56,elf-emp-not-inc,258752, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,60,nited-States, <=50K
39,rivate,327435, Bachelors,13, Married-civ-spouse,rof-specialty, Wife, White, Female,0,0,36,nited-States, >50K
24,rivate,301199, Some-college,10, Never-married,ech-support, Own-child, White, Female,0,0,20,nited-States, <=50K
24,rivate,186221, 11th,7, Divorced,ales, Unmarried, White, Female,0,0,35,nited-States, <=50K
23,rivate,203924, Bachelors,13, Never-married,rof-specialty, Not-in-family, White, Male,0,0,50,nited-States, <=50K
27,rivate,192236, Bachelors,13, Never-married,rof-specialty, Not-in-family, White, Male,0,0,45,nited-States, <=50K
25,rivate,152035, HS-grad,9, Never-married,dm-clerical, Unmarried, White, Female,0,0,40,nited-States, <=50K
29,rivate,201454, Some-college,10, Never-married,dm-clerical, Not-in-family, White, Female,0,0,40,nited-States, <=50K
42,rivate,156580, Some-college,10, Married-civ-spouse,achine-op-inspct, Wife, White, Female,0,0,37,nited-States, >50K
51,rivate,115851, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
31,rivate,106753, Assoc-voc,11, Married-civ-spouse,raft-repair, Husband, White, Male,0,1740,40,nited-States, <=50K
59,rivate,359292, 1st-4th,2, Married-civ-spouse,achine-op-inspct, Husband, White, Male,0,0,40,exico, <=50K
29,rivate,83003, HS-grad,9, Married-civ-spouse,ther-service, Wife, White, Female,0,0,40,nited-States, <=50K
18,rivate,78817, HS-grad,9, Never-married,dm-clerical, Own-child, White, Female,0,0,20,nited-States, <=50K
24,rivate,200967, HS-grad,9, Married-civ-spouse,raft-repair, Wife, White, Female,0,0,36,nited-States, <=50K
38,tate-gov,107164, Some-college,10, Separated,xec-managerial, Own-child, White, Male,0,0,40,nited-States, <=50K
36,rivate,189674, HS-grad,9, Never-married,riv-house-serv, Unmarried, Black, Female,0,0,28,, <=50K
34,elf-emp-not-inc,90614, HS-grad,9, Separated,xec-managerial, Not-in-family, White, Male,0,0,50,nited-States, <=50K
42,elf-emp-not-inc,323790, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,0,1977,70,nited-States, >50K
45,elf-emp-not-inc,242552, 12th,8, Divorced,raft-repair, Other-relative, Black, Male,0,0,35,nited-States, <=50K
21,rivate,90935, Assoc-voc,11, Never-married,ransport-moving, Own-child, White, Male,0,0,40,nited-States, <=50K
64,elf-emp-inc,165667, Doctorate,16, Married-civ-spouse,rof-specialty, Husband, White, Male,7688,0,60,anada, >50K
32,rivate,162604, HS-grad,9, Never-married,achine-op-inspct, Other-relative, Black, Male,0,0,40,nited-States, <=50K
45,rivate,205424, Bachelors,13, Never-married,rof-specialty, Not-in-family, White, Male,0,0,40,nited-States, >50K
53,rivate,97411, 5th-6th,3, Married-civ-spouse,achine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40,aos, <=50K
42,rivate,184857, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,16,nited-States, <=50K
32,rivate,165226, HS-grad,9, Divorced,ther-service, Not-in-family, White, Female,0,0,40,nited-States, <=50K
49,rivate,115784, HS-grad,9, Married-civ-spouse,achine-op-inspct, Husband, White, Male,0,0,40,nited-States, <=50K
62,rivate,368476, 5th-6th,3, Married-civ-spouse,arming-fishing, Husband, White, Male,0,0,24,exico, <=50K
28,rivate,53063, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,45,nited-States, <=50K
29,,134566, Doctorate,16, Married-civ-spouse,, Husband, White, Male,0,0,50,nited-States, >50K
32,rivate,153471, HS-grad,9, Never-married,arming-fishing, Not-in-family, White, Male,0,0,35,nited-States, <=50K
37,elf-emp-inc,107164, 10th,6, Never-married,ransport-moving, Not-in-family, White, Male,0,2559,50,nited-States, >50K
38,rivate,180303, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50,apan, >50K
44,ocal-gov,236321, HS-grad,9, Divorced,ransport-moving, Own-child, White, Male,0,0,25,nited-States, <=50K
19,rivate,141868, HS-grad,9, Never-married,ransport-moving, Own-child, White, Male,0,0,40,nited-States, <=50K
22,,367655, Some-college,10, Never-married,, Own-child, White, Male,0,0,40,nited-States, <=50K
24,rivate,203518, Bachelors,13, Never-married,rof-specialty, Not-in-family, White, Female,0,0,40,nited-States, <=50K
58,rivate,119558, HS-grad,9, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,50,nited-States, >50K
56,rivate,108276, Bachelors,13, Widowed,ther-service, Not-in-family, White, Female,0,0,40,nited-States, <=50K
37,rivate,385452, 10th,6, Divorced,raft-repair, Unmarried, White, Female,0,0,40,nited-States, <=50K
43,rivate,162003, Some-college,10, Divorced,achine-op-inspct, Not-in-family, White, Male,0,0,40,nited-States, <=50K
32,rivate,349028, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
34,rivate,45114, Bachelors,13, Never-married,ales, Own-child, Black, Female,0,0,40,nited-States, <=50K
44,rivate,112797, 9th,5, Divorced,ther-service, Own-child, White, Female,0,0,50,nited-States, <=50K
28,rivate,183639, HS-grad,9, Never-married,andlers-cleaners, Unmarried, White, Male,0,0,40,nited-States, <=50K
35,rivate,177121, HS-grad,9, Divorced,ther-service, Not-in-family, White, Female,0,0,35,nited-States, <=50K
38,rivate,239755, HS-grad,9, Married-civ-spouse,achine-op-inspct, Husband, White, Male,0,0,40,nited-States, <=50K
26,rivate,150361, Some-college,10, Never-married,ech-support, Own-child, White, Female,0,0,40,nited-States, <=50K
20,rivate,293091, 11th,7, Never-married,ransport-moving, Own-child, White, Male,0,0,60,nited-States, <=50K
24,rivate,200089, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,60,exico, >50K
40,rivate,91836, HS-grad,9, Divorced,raft-repair, Not-in-family, White, Male,0,0,45,nited-States, <=50K
23,rivate,324960, HS-grad,9, Never-married,raft-repair, Other-relative, White, Male,0,0,40,nited-States, <=50K
79,ocal-gov,84616, 11th,7, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,7,nited-States, <=50K
44,rivate,252930, 10th,6, Divorced,dm-clerical, Unmarried, Other, Female,0,0,42,nited-States, <=50K
51,rivate,44000, Masters,14, Married-civ-spouse,rof-specialty, Wife, White, Female,99999,0,50,nited-States, >50K
30,rivate,154843, HS-grad,9, Married-civ-spouse,achine-op-inspct, Husband, White, Male,0,0,40,nited-States, <=50K
52,rivate,99307, Assoc-acdm,12, Married-civ-spouse,ales, Husband, White, Male,3103,0,48,nited-States, >50K
41,rivate,182567, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,40,, >50K
33,rivate,93206, 5th-6th,3, Married-civ-spouse,arming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40,hilippines, <=50K
50,rivate,100109, Bachelors,13, Divorced,xec-managerial, Unmarried, White, Male,0,0,45,nited-States, >50K
51,rivate,114927, Assoc-voc,11, Married-civ-spouse,ech-support, Husband, White, Male,7298,0,40,nited-States, >50K
41,rivate,121287, HS-grad,9, Never-married,achine-op-inspct, Not-in-family, White, Male,0,0,40,nited-States, <=50K
35,rivate,189916, Bachelors,13, Married-civ-spouse,ales, Wife, White, Female,0,0,30,nited-States, >50K
34,rivate,157747, Some-college,10, Married-civ-spouse,xec-managerial, Husband, White, Male,7298,0,40,nited-States, >50K
28,rivate,39232, Bachelors,13, Never-married,rof-specialty, Not-in-family, White, Male,0,0,45,nited-States, <=50K
31,elf-emp-inc,133861, Assoc-voc,11, Divorced,ales, Not-in-family, White, Male,0,0,40,nited-States, <=50K
22,rivate,505980, HS-grad,9, Never-married,andlers-cleaners, Own-child, White, Male,0,0,40,nited-States, <=50K
67,,183374, HS-grad,9, Widowed,, Not-in-family, White, Female,2329,0,15,nited-States, <=50K
65,rivate,193216, HS-grad,9, Married-civ-spouse,ales, Husband, White, Male,9386,0,40,nited-States, >50K
39,elf-emp-not-inc,140752, HS-grad,9, Married-civ-spouse,ales, Husband, White, Male,0,0,50,nited-States, >50K
23,rivate,549349, Some-college,10, Never-married,ech-support, Own-child, White, Male,0,0,40,nited-States, <=50K
29,elf-emp-not-inc,179008, Assoc-acdm,12, Married-civ-spouse,ales, Husband, White, Male,0,0,50,nited-States, <=50K
57,elf-emp-not-inc,190554, 10th,6, Divorced,xec-managerial, Own-child, White, Male,0,0,60,nited-States, >50K
47,rivate,80924, Some-college,10, Widowed,ther-service, Not-in-family, White, Female,0,0,35,nited-States, <=50K
51,ocal-gov,319054, HS-grad,9, Married-civ-spouse,ransport-moving, Husband, Black, Male,0,0,60,nited-States, <=50K
