Age,Workclass,Fnlwgt,Education,Education_Num,Marital_Status,Occupation,Relationship,Race,Sex,Capital_Gain,Capital_Loss,Hours_Per_Week,Native_Country,Result
21,rivate,184135, HS-grad,9, Never-married,achine-op-inspct, Own-child, Black, Male,0,0,1,nited-States, <=50K
46,elf-emp-not-inc,140121, HS-grad,9, Divorced,raft-repair, Own-child, White, Male,0,0,50,nited-States, <=50K
33,elf-emp-not-inc,24504, Some-college,10, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,60,nited-States, <=50K
27,rivate,129528, Some-college,10, Never-married,ales, Not-in-family, White, Female,0,0,40,nited-States, <=50K
36,rivate,415578, Some-college,10, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, >50K
42,rivate,97142, 7th-8th,4, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,40,nited-States, <=50K
35,rivate,201328, HS-grad,9, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,50,nited-States, <=50K
25,rivate,256620, Bachelors,13, Separated,xec-managerial, Not-in-family, White, Male,0,0,40,nited-States, <=50K
47,ederal-gov,96854, Bachelors,13, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,40,nited-States, >50K
44,tate-gov,141858, Prof-school,15, Married-civ-spouse,rof-specialty, Husband, White, Male,15024,0,75,nited-States, >50K
51,ederal-gov,20795, HS-grad,9, Married-civ-spouse,ransport-moving, Husband, White, Male,7688,0,40,nited-States, >50K
53,rivate,95519, HS-grad,9, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,42,nited-States, >50K
47,rivate,112791, HS-grad,9, Married-civ-spouse,rotective-serv, Husband, White, Male,0,0,40,nited-States, <=50K
20,rivate,291407, 11th,7, Never-married,andlers-cleaners, Own-child, Black, Male,0,0,40,nited-States, <=50K
32,rivate,239659, Some-college,10, Separated,achine-op-inspct, Unmarried, Black, Female,0,0,70,nited-States, <=50K
28,rivate,183151, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,50,nited-States, <=50K
58,,97634, 5th-6th,3, Married-civ-spouse,, Husband, White, Male,0,0,40,nited-States, <=50K
52,rivate,143807, HS-grad,9, Divorced,ales, Not-in-family, White, Female,0,0,40,nited-States, <=50K
35,rivate,186934, Masters,14, Separated,rof-specialty, Not-in-family, White, Male,0,0,40,nited-States, >50K
30,rivate,170065, Some-college,10, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
33,rivate,108328, Some-college,10, Never-married,dm-clerical, Not-in-family, White, Female,6849,0,50,nited-States, <=50K
56,tate-gov,83696, Bachelors,13, Separated,rof-specialty, Not-in-family, White, Female,0,0,38,, <=50K
21,rivate,204596, Some-college,10, Never-married,ther-service, Own-child, White, Female,0,0,20,nited-States, <=50K
56,,32604, Some-college,10, Never-married,, Not-in-family, Black, Female,0,0,40,nited-States, <=50K
56,rivate,193453, Bachelors,13, Married-civ-spouse,rof-specialty, Husband, White, Male,0,1902,65,nited-States, >50K
45,rivate,148995, Bachelors,13, Married-civ-spouse,raft-repair, Husband, White, Male,15024,0,40,nited-States, >50K
20,rivate,85041, Some-college,10, Never-married,xec-managerial, Own-child, White, Female,0,0,20,nited-States, <=50K
62,ocal-gov,140851, HS-grad,9, Married-civ-spouse,ther-service, Husband, White, Male,0,0,40,nited-States, >50K
24,rivate,196280, Bachelors,13, Never-married,ales, Not-in-family, White, Female,0,0,30,nited-States, <=50K
52,ederal-gov,38973, Bachelors,13, Separated,dm-clerical, Unmarried, Black, Female,0,0,40,nited-States, <=50K
23,rivate,39182, HS-grad,9, Married-civ-spouse,ales, Husband, White, Male,0,0,40,nited-States, <=50K
36,rivate,198841, Masters,14, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,40,nited-States, >50K
40,rivate,694812, Some-college,10, Never-married,raft-repair, Not-in-family, White, Male,0,0,40,nited-States, <=50K
30,rivate,247444, Some-college,10, Married-civ-spouse,achine-op-inspct, Husband, White, Male,0,0,40,icaragua, <=50K
41,rivate,294270, 9th,5, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,35,nited-States, <=50K
59,rivate,195820, HS-grad,9, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,40,nited-States, >50K
27,rivate,329426, Masters,14, Never-married,xec-managerial, Not-in-family, White, Male,0,0,37,nited-States, <=50K
19,,174871, Some-college,10, Never-married,, Own-child, White, Male,0,0,23,nited-States, <=50K
41,rivate,116103, Some-college,10, Never-married,xec-managerial, Not-in-family, White, Male,0,0,50,nited-States, <=50K
27,rivate,206903, Bachelors,13, Never-married,andlers-cleaners, Unmarried, White, Male,0,0,35,nited-States, <=50K
50,rivate,217577, HS-grad,9, Widowed,achine-op-inspct, Unmarried, White, Female,0,0,40,nited-States, <=50K
29,rivate,337693, 5th-6th,3, Never-married,ther-service, Own-child, White, Female,0,0,40,l-Salvador, <=50K
38,rivate,204501, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,55,nited-States, >50K
30,rivate,169186, HS-grad,9, Never-married,achine-op-inspct, Own-child, White, Male,0,0,60,nited-States, <=50K
48,rivate,109421, Bachelors,13, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,55,nited-States, <=50K
39,ocal-gov,267893, Assoc-acdm,12, Married-civ-spouse,raft-repair, Husband, Black, Male,7298,0,40,nited-States, >50K
40,rivate,200479, Assoc-voc,11, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,40,nited-States, <=50K
27,ocal-gov,221317, 11th,7, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,exico, <=50K
59,elf-emp-not-inc,132925, Masters,14, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, >50K
31,,283531, HS-grad,9, Divorced,, Unmarried, Black, Female,0,0,20,nited-States, <=50K
34,rivate,170769, HS-grad,9, Married-civ-spouse,dm-clerical, Husband, White, Male,0,0,50,nited-States, >50K
47,elf-emp-inc,186410, Prof-school,15, Never-married,ther-service, Not-in-family, White, Male,0,0,60,nited-States, >50K
64,elf-emp-inc,307786, 1st-4th,2, Married-civ-spouse,ales, Husband, White, Male,0,0,20,nited-States, <=50K
29,rivate,380560, 9th,5, Married-civ-spouse,achine-op-inspct, Husband, White, Male,0,0,40,exico, <=50K
38,ocal-gov,147258, HS-grad,9, Never-married,ransport-moving, Not-in-family, White, Male,0,0,40,nited-States, <=50K
42,rivate,212894, Bachelors,13, Married-civ-spouse,ales, Husband, White, Male,0,1887,40,nited-States, >50K
49,rivate,124356, Bachelors,13, Married-civ-spouse,ales, Husband, White, Male,0,0,60,nited-States, >50K
53,rivate,98791, Some-college,10, Married-civ-spouse,ech-support, Husband, White, Male,0,0,40,nited-States, <=50K
35,rivate,216473, Some-college,10, Married-civ-spouse,dm-clerical, Husband, White, Male,0,0,50,nited-States, >50K
70,,135339, Bachelors,13, Married-civ-spouse,, Husband, Asian-Pac-Islander, Male,0,0,40,hina, <=50K
38,rivate,107303, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
36,rivate,152744, Bachelors,13, Divorced,ales, Other-relative, Asian-Pac-Islander, Female,0,0,40,outh, <=50K
34,elf-emp-not-inc,100079, Bachelors,13, Married-civ-spouse,ales, Husband, Asian-Pac-Islander, Male,0,0,55,ndia, <=50K
24,rivate,117779, Bachelors,13, Never-married,rof-specialty, Not-in-family, White, Male,0,0,10,ungary, <=50K
23,rivate,197613, Some-college,10, Never-married,dm-clerical, Not-in-family, White, Female,0,0,40,nited-States, <=50K
21,rivate,411068, Some-college,10, Never-married,dm-clerical, Own-child, White, Female,0,0,35,nited-States, <=50K
47,rivate,192984, Some-college,10, Widowed,dm-clerical, Unmarried, White, Female,0,0,40,nited-States, <=50K
59,rivate,66356, 7th-8th,4, Never-married,arming-fishing, Unmarried, White, Male,4865,0,40,nited-States, <=50K
33,ederal-gov,137184, Assoc-acdm,12, Divorced,xec-managerial, Unmarried, White, Male,0,0,50,nited-States, >50K
63,elf-emp-not-inc,231105, Some-college,10, Married-civ-spouse,achine-op-inspct, Husband, White, Male,0,0,35,nited-States, >50K
18,ocal-gov,146586, HS-grad,9, Never-married,ther-service, Own-child, White, Male,0,0,60,nited-States, <=50K
32,rivate,32406, Bachelors,13, Never-married,rof-specialty, Not-in-family, White, Female,0,0,50,nited-States, <=50K
33,rivate,578701, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, Black, Male,0,0,40,, <=50K
19,rivate,206777, HS-grad,9, Never-married,andlers-cleaners, Other-relative, White, Male,0,0,40,nited-States, <=50K
27,ocal-gov,133495, HS-grad,9, Never-married,rof-specialty, Own-child, White, Male,0,0,40,nited-States, <=50K
40,rivate,34722, Some-college,10, Divorced,ransport-moving, Not-in-family, White, Male,0,0,48,nited-States, >50K
38,elf-emp-not-inc,133299, Assoc-acdm,12, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,40,nited-States, <=50K
20,rivate,24967, HS-grad,9, Never-married,arming-fishing, Own-child, White, Male,0,0,47,nited-States, <=50K
35,elf-emp-not-inc,171968, HS-grad,9, Separated,ransport-moving, Not-in-family, White, Male,0,0,70,nited-States, <=50K
22,rivate,412156, Some-college,10, Never-married,dm-clerical, Own-child, White, Female,0,0,40,nited-States, <=50K
40,rivate,51290, Masters,14, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,50,nited-States, >50K
34,rivate,198265, Some-college,10, Married-civ-spouse,ech-support, Husband, White, Male,3103,0,40,nited-States, >50K
23,rivate,293565, 10th,6, Never-married,andlers-cleaners, Not-in-family, White, Male,0,0,40,nited-States, <=50K
26,rivate,226288, Bachelors,13, Never-married,dm-clerical, Not-in-family, White, Male,0,0,40,nited-States, <=50K
53,elf-emp-inc,110445, Some-college,10, Married-civ-spouse,arming-fishing, Husband, White, Male,0,0,60,nited-States, <=50K
34,rivate,160634, Some-college,10, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, >50K
39,rivate,174242, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
25,rivate,390316, 9th,5, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,exico, <=50K
18,rivate,298860, 11th,7, Never-married,ales, Own-child, White, Male,0,0,20,nited-States, <=50K
65,rivate,171584, Bachelors,13, Never-married,xec-managerial, Not-in-family, White, Male,0,0,40,nited-States, <=50K
49,elf-emp-not-inc,232664, Bachelors,13, Never-married,xec-managerial, Own-child, White, Female,0,0,40,nited-States, <=50K
64,rivate,63676, 10th,6, Married-civ-spouse,ther-service, Husband, Black, Male,0,0,40,nited-States, <=50K
68,rivate,170376, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,40,nited-States, >50K
56,elf-emp-not-inc,175964, Some-college,10, Divorced,ther-service, Not-in-family, White, Female,0,0,40,nited-States, <=50K
68,ederal-gov,422013, HS-grad,9, Divorced,rof-specialty, Not-in-family, White, Female,0,3683,40,nited-States, <=50K
35,rivate,105813, Bachelors,13, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,48,nited-States, >50K
50,ederal-gov,306707, HS-grad,9, Never-married,dm-clerical, Unmarried, Black, Female,0,0,12,nited-States, <=50K
45,rivate,177543, HS-grad,9, Divorced,dm-clerical, Unmarried, White, Female,0,0,28,nited-States, <=50K
43,rivate,320277, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,40,nited-States, <=50K
39,rivate,129495, Some-college,10, Separated,dm-clerical, Unmarried, Black, Female,0,0,40,nited-States, <=50K
37,rivate,257042, HS-grad,9, Divorced,raft-repair, Unmarried, White, Male,1506,0,40,nited-States, <=50K
45,rivate,275995, Bachelors,13, Married-civ-spouse,ech-support, Husband, White, Male,0,0,50,nited-States, >50K
20,,86318, Some-college,10, Never-married,, Own-child, White, Female,0,0,10,nited-States, <=50K
36,rivate,280440, Assoc-acdm,12, Never-married,ech-support, Unmarried, White, Female,0,0,45,nited-States, <=50K
26,rivate,371556, Some-college,10, Never-married,dm-clerical, Not-in-family, White, Female,0,0,40,nited-States, <=50K
36,rivate,408229, Bachelors,13, Never-married,rof-specialty, Not-in-family, White, Female,0,0,32,nited-States, <=50K
47,rivate,149337, Bachelors,13, Never-married,dm-clerical, Not-in-family, White, Male,0,0,60,nited-States, <=50K
34,rivate,209297, HS-grad,9, Never-married,achine-op-inspct, Not-in-family, Black, Male,0,2001,40,nited-States, <=50K
53,rivate,355802, Some-college,10, Widowed,ales, Unmarried, White, Female,0,0,30,nited-States, <=50K
32,rivate,165949, Bachelors,13, Divorced,achine-op-inspct, Not-in-family, White, Female,0,1590,42,nited-States, <=50K
44,elf-emp-not-inc,112507, 5th-6th,3, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
25,rivate,462869, HS-grad,9, Never-married,andlers-cleaners, Other-relative, White, Male,0,0,40,exico, <=50K
35,rivate,413648, 5th-6th,3, Never-married,arming-fishing, Unmarried, White, Male,0,0,36,nited-States, <=50K
34,rivate,29235, Assoc-acdm,12, Divorced,rof-specialty, Not-in-family, White, Female,0,0,40,nited-States, <=50K
42,rivate,149823, Some-college,10, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
47,rivate,39530, HS-grad,9, Divorced,ther-service, Not-in-family, White, Female,0,0,4,nited-States, <=50K
23,rivate,197387, HS-grad,9, Never-married,raft-repair, Own-child, White, Male,0,0,37,exico, <=50K
56,ocal-gov,255406, HS-grad,9, Divorced,xec-managerial, Not-in-family, White, Female,0,0,40,nited-States, <=50K
50,rivate,43764, Doctorate,16, Married-civ-spouse,rof-specialty, Husband, White, Male,15024,0,50,nited-States, >50K
38,rivate,168322, HS-grad,9, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,60,nited-States, <=50K
46,rivate,278322, Assoc-voc,11, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,40,nited-States, >50K
47,rivate,115813, Assoc-acdm,12, Separated,dm-clerical, Unmarried, White, Female,0,0,57,nited-States, <=50K
38,elf-emp-not-inc,184456, HS-grad,9, Married-civ-spouse,ther-service, Husband, White, Male,3464,0,80,taly, <=50K
42,rivate,289636, HS-grad,9, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,46,nited-States, <=50K
48,rivate,101684, HS-grad,9, Married-civ-spouse,ales, Husband, White, Male,0,0,40,nited-States, <=50K
27,rivate,133425, HS-grad,9, Never-married,xec-managerial, Not-in-family, White, Female,0,0,50,nited-States, <=50K
40,rivate,349405, Assoc-voc,11, Married-civ-spouse,rof-specialty, Wife, White, Female,0,0,36,nited-States, <=50K
53,rivate,124076, Doctorate,16, Married-civ-spouse,rof-specialty, Wife, White, Female,99999,0,37,nited-States, >50K
75,elf-emp-not-inc,165968, Assoc-voc,11, Widowed,xec-managerial, Not-in-family, White, Female,0,0,30,nited-States, <=50K
39,rivate,185099, Bachelors,13, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,48,nited-States, >50K
46,ederal-gov,268281, Assoc-acdm,12, Divorced,dm-clerical, Unmarried, White, Female,0,0,40,nited-States, <=50K
51,rivate,154949, HS-grad,9, Widowed,achine-op-inspct, Not-in-family, Black, Female,0,0,40,nited-States, <=50K
34,rivate,176711, HS-grad,9, Divorced,ther-service, Own-child, White, Male,0,0,40,nited-States, <=50K
23,rivate,165064, Some-college,10, Married-civ-spouse,ales, Husband, White, Male,0,0,40,nited-States, <=50K
32,rivate,213750, Assoc-voc,11, Never-married,ther-service, Not-in-family, White, Male,0,0,45,nited-States, <=50K
45,elf-emp-not-inc,77132, Some-college,10, Never-married,ales, Not-in-family, White, Male,0,0,55,nited-States, <=50K
21,rivate,109667, Some-college,10, Never-married,ther-service, Own-child, White, Male,0,0,40,nited-States, <=50K
36,rivate,162164, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,44,nited-States, <=50K
40,rivate,219591, 10th,6, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,50,nited-States, <=50K
20,,327462, 10th,6, Divorced,, Not-in-family, White, Female,0,0,40,nited-States, <=50K
68,rivate,236943, 9th,5, Divorced,arming-fishing, Not-in-family, Black, Male,0,0,20,nited-States, <=50K
40,rivate,89226, Bachelors,13, Married-civ-spouse,ales, Husband, White, Male,0,0,40,nited-States, >50K
20,rivate,124751, Some-college,10, Never-married,dm-clerical, Own-child, White, Female,0,0,24,nited-States, <=50K
48,ocal-gov,144122, Masters,14, Divorced,rof-specialty, Not-in-family, White, Female,0,0,40,nited-States, >50K
27,rivate,98769, Bachelors,13, Never-married,ales, Not-in-family, White, Male,0,0,45,nited-States, <=50K
57,ederal-gov,170066, Assoc-voc,11, Never-married,ech-support, Not-in-family, White, Male,0,0,40,nited-States, <=50K
54,elf-emp-inc,162439, HS-grad,9, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,98,nited-States, >50K
47,rivate,22900, HS-grad,9, Divorced,ther-service, Not-in-family, White, Female,0,0,40,nited-States, <=50K
30,ocal-gov,102130, Some-college,10, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
17,,215743, 11th,7, Never-married,, Own-child, White, Male,0,0,40,nited-States, <=50K
35,rivate,381583, Some-college,10, Married-civ-spouse,raft-repair, Husband, Other, Male,0,0,45,nited-States, >50K
56,ocal-gov,198277, 12th,8, Never-married,andlers-cleaners, Not-in-family, White, Male,0,0,40,nited-States, <=50K
20,rivate,243178, HS-grad,9, Never-married,andlers-cleaners, Own-child, White, Male,0,0,28,nited-States, <=50K
38,ocal-gov,177305, Bachelors,13, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,38,nited-States, <=50K
19,rivate,167149, Some-college,10, Never-married,ales, Own-child, White, Female,0,0,25,nited-States, <=50K
24,rivate,270872, HS-grad,9, Never-married,raft-repair, Other-relative, White, Male,594,0,40,, <=50K
31,rivate,382368, Some-college,10, Never-married,dm-clerical, Not-in-family, White, Male,0,0,40,ermany, <=50K
44,ocal-gov,277144, Bachelors,13, Never-married,rof-specialty, Own-child, White, Male,0,0,60,nited-States, <=50K
21,tate-gov,145651, Some-college,10, Never-married,ales, Own-child, Black, Female,0,1602,12,nited-States, <=50K
41,rivate,171351, Some-college,10, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
18,rivate,265099, 11th,7, Never-married,ther-service, Own-child, White, Female,0,0,16,nited-States, <=50K
23,rivate,105617, 9th,5, Never-married,ransport-moving, Own-child, White, Male,0,0,40,nited-States, <=50K
37,ocal-gov,217689, Some-college,10, Married-civ-spouse,ther-service, Husband, Amer-Indian-Eskimo, Male,0,0,32,nited-States, <=50K
46,,81136, Assoc-voc,11, Divorced,, Unmarried, White, Male,0,0,30,nited-States, <=50K
43,elf-emp-not-inc,73883, Bachelors,13, Divorced,ales, Unmarried, White, Male,0,0,45,nited-States, <=50K
31,rivate,339482, 1st-4th,2, Married-civ-spouse,achine-op-inspct, Husband, White, Male,0,0,40,exico, <=50K
40,rivate,326232, Some-college,10, Divorced,ransport-moving, Unmarried, White, Male,0,0,40,nited-States, >50K
27,rivate,106316, Prof-school,15, Divorced,rof-specialty, Not-in-family, White, Female,0,0,12,nited-States, <=50K
64,ocal-gov,198728, Some-college,10, Never-married,ransport-moving, Unmarried, White, Male,0,0,40,nited-States, <=50K
31,ederal-gov,126501, Assoc-voc,11, Never-married,rof-specialty, Own-child, White, Male,0,0,40,nited-States, <=50K
48,rivate,233802, Masters,14, Married-civ-spouse,xec-managerial, Husband, Black, Male,0,0,45,nited-States, <=50K
37,elf-emp-not-inc,204501, Bachelors,13, Married-civ-spouse,ales, Husband, White, Male,0,0,20,anada, >50K
28,rivate,208249, Some-college,10, Divorced,ech-support, Not-in-family, White, Male,0,0,24,nited-States, <=50K
42,rivate,188693, Some-college,10, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
60,elf-emp-inc,93272, 7th-8th,4, Married-civ-spouse,ales, Husband, White, Male,0,0,60,nited-States, <=50K
17,rivate,159299, 11th,7, Never-married,ther-service, Own-child, White, Female,0,0,20,nited-States, <=50K
21,,303588, Some-college,10, Never-married,, Own-child, White, Female,0,0,30,nited-States, <=50K
46,rivate,35136, 10th,6, Divorced,dm-clerical, Own-child, Black, Male,0,0,40,nited-States, <=50K
18,rivate,139576, HS-grad,9, Never-married,dm-clerical, Own-child, White, Female,0,0,40,nited-States, <=50K
22,rivate,252355, HS-grad,9, Never-married,ther-service, Not-in-family, White, Male,0,0,27,nited-States, <=50K
44,elf-emp-not-inc,83812, Bachelors,13, Divorced,xec-managerial, Not-in-family, White, Male,0,0,60,nited-States, <=50K
36,rivate,89718, HS-grad,9, Married-civ-spouse,ales, Husband, White, Male,0,0,40,nited-States, <=50K
65,rivate,222810, Assoc-voc,11, Divorced,xec-managerial, Not-in-family, White, Female,0,0,40,nited-States, <=50K
26,rivate,456618, HS-grad,9, Never-married,ther-service, Not-in-family, White, Male,0,0,40,exico, <=50K
21,rivate,296158, 10th,6, Married-civ-spouse,ther-service, Husband, White, Male,0,0,25,nited-States, <=50K
41,rivate,162140, HS-grad,9, Divorced,raft-repair, Not-in-family, White, Male,0,2339,40,nited-States, <=50K
28,rivate,36601, Some-college,10, Never-married,ther-service, Unmarried, White, Female,0,0,35,nited-States, <=50K
27,rivate,195337, Some-college,10, Never-married,achine-op-inspct, Not-in-family, White, Female,0,0,40,nited-States, <=50K
19,tate-gov,282721, Some-college,10, Never-married,ther-service, Not-in-family, Black, Male,0,0,12,nited-States, <=50K
40,rivate,206049, Some-college,10, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,40,nited-States, <=50K
19,rivate,223392, HS-grad,9, Never-married,andlers-cleaners, Own-child, White, Male,0,0,15,nited-States, <=50K
40,rivate,27821, Assoc-voc,11, Married-civ-spouse,ransport-moving, Husband, White, Male,2829,0,40,nited-States, <=50K
37,rivate,131827, HS-grad,9, Never-married,raft-repair, Unmarried, White, Male,0,0,40,nited-States, <=50K
33,rivate,549413, Some-college,10, Married-civ-spouse,dm-clerical, Husband, Black, Male,0,0,40,nited-States, >50K
34,rivate,69491, HS-grad,9, Married-civ-spouse,ther-service, Husband, White, Male,0,0,40,nited-States, <=50K
44,ocal-gov,193755, Assoc-acdm,12, Never-married,rotective-serv, Not-in-family, White, Male,0,0,40,nited-States, <=50K
33,rivate,598802, Some-college,10, Divorced,dm-clerical, Unmarried, Black, Female,0,0,40,nited-States, <=50K
72,ocal-gov,259762, HS-grad,9, Married-civ-spouse,xec-managerial, Husband, White, Male,2290,0,10,nited-States, <=50K
19,rivate,266255, HS-grad,9, Never-married,ales, Own-child, White, Female,0,0,40,nited-States, <=50K
59,rivate,32954, Assoc-voc,11, Divorced,rof-specialty, Not-in-family, White, Female,0,0,36,nited-States, <=50K
40,rivate,291808, HS-grad,9, Divorced,rotective-serv, Not-in-family, Black, Female,0,0,40,nited-States, <=50K
35,rivate,190728, HS-grad,9, Divorced,rof-specialty, Unmarried, White, Female,0,0,40,nited-States, <=50K
22,rivate,59184, Assoc-acdm,12, Never-married,dm-clerical, Not-in-family, White, Male,0,0,45,nited-States, <=50K
41,rivate,196456, Masters,14, Never-married,rof-specialty, Not-in-family, White, Female,0,0,40,nited-States, <=50K
59,rivate,147989, Some-college,10, Married-civ-spouse,ech-support, Husband, White, Male,0,0,50,nited-States, >50K
50,rivate,195784, 12th,8, Divorced,andlers-cleaners, Unmarried, White, Male,0,0,40,nited-States, <=50K
21,rivate,202214, Assoc-acdm,12, Never-married,dm-clerical, Not-in-family, White, Female,0,0,10,nited-States, <=50K
40,elf-emp-inc,225165, HS-grad,9, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,40,nited-States, <=50K
22,rivate,54825, HS-grad,9, Never-married,ales, Not-in-family, White, Male,0,0,40,nited-States, <=50K
43,rivate,188905, 5th-6th,3, Separated,achine-op-inspct, Not-in-family, White, Female,0,0,40,exico, <=50K
17,rivate,132636, 11th,7, Never-married,ransport-moving, Own-child, White, Female,0,0,16,nited-States, <=50K
42,ocal-gov,228320, 7th-8th,4, Divorced,ther-service, Not-in-family, White, Male,0,0,40,nited-States, <=50K
37,rivate,415500, Some-college,10, Married-civ-spouse,achine-op-inspct, Husband, Black, Male,0,0,40,nited-States, >50K
19,rivate,254247, 12th,8, Never-married,dm-clerical, Own-child, White, Male,0,0,38,, <=50K
43,rivate,255635, 5th-6th,3, Married-civ-spouse,achine-op-inspct, Husband, Other, Male,0,0,40,exico, <=50K
46,rivate,96080, 9th,5, Separated,raft-repair, Unmarried, White, Female,0,0,40,nited-States, <=50K
18,,78181, HS-grad,9, Never-married,, Own-child, White, Female,0,0,20,nited-States, <=50K
50,ocal-gov,339547, Prof-school,15, Married-civ-spouse,dm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40,aos, >50K
47,elf-emp-not-inc,126500, 7th-8th,4, Married-civ-spouse,ales, Husband, White, Male,0,0,40,uerto-Rico, <=50K
31,rivate,511289, HS-grad,9, Never-married,arming-fishing, Not-in-family, White, Male,2907,0,99,nited-States, <=50K
33,rivate,159574, 7th-8th,4, Married-civ-spouse,dm-clerical, Husband, White, Male,0,0,45,nited-States, <=50K
27,rivate,224105, HS-grad,9, Married-civ-spouse,achine-op-inspct, Husband, White, Male,7298,0,40,nited-States, >50K
59,elf-emp-not-inc,128105, HS-grad,9, Married-civ-spouse,arming-fishing, Husband, White, Male,0,0,35,nited-States, <=50K
39,ocal-gov,89508, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, >50K
29,rivate,370242, Some-college,10, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
26,rivate,67257, Bachelors,13, Widowed,xec-managerial, Not-in-family, White, Female,0,0,55,nited-States, <=50K
24,rivate,62952, HS-grad,9, Never-married,raft-repair, Own-child, White, Male,0,0,40,nited-States, <=50K
25,rivate,111058, Some-college,10, Never-married,dm-clerical, Not-in-family, White, Male,0,1980,40,nited-States, <=50K
30,rivate,29235, Some-college,10, Never-married,dm-clerical, Other-relative, White, Female,0,0,20,nited-States, <=50K
52,tate-gov,101119, 11th,7, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,40,nited-States, <=50K
51,ederal-gov,140516, Masters,14, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,40,nited-States, >50K
30,rivate,159888, Bachelors,13, Never-married,ales, Not-in-family, White, Male,0,0,60,nited-States, >50K
19,,45643, Some-college,10, Never-married,, Own-child, White, Female,0,0,25,nited-States, <=50K
23,rivate,166371, Some-college,10, Never-married,ech-support, Own-child, White, Male,0,0,60,nited-States, <=50K
37,tate-gov,160910, Doctorate,16, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,45,nited-States, <=50K
25,tate-gov,257064, Some-college,10, Married-civ-spouse,dm-clerical, Husband, Black, Male,0,0,38,nited-States, <=50K
49,elf-emp-not-inc,181307, Prof-school,15, Married-civ-spouse,rof-specialty, Husband, White, Male,15024,0,65,nited-States, >50K
30,rivate,83253, HS-grad,9, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,55,nited-States, <=50K
40,rivate,128700, Some-college,10, Divorced,dm-clerical, Unmarried, White, Female,0,0,40,nited-States, <=50K
20,rivate,243010, HS-grad,9, Never-married,achine-op-inspct, Other-relative, Other, Male,0,0,32,nited-States, <=50K
35,elf-emp-not-inc,37778, Assoc-voc,11, Married-civ-spouse,arming-fishing, Husband, White, Male,3103,0,55,nited-States, <=50K
24,rivate,132320, Bachelors,13, Never-married,xec-managerial, Own-child, White, Male,0,0,45,nited-States, <=50K
32,rivate,234755, HS-grad,9, Separated,raft-repair, Unmarried, Black, Male,0,0,40,nited-States, <=50K
